,Option_type,Ask,Bid,Option_price,Stock_price,Strike_price,Volatility,Volume,Time_to_maturity,Implied_volatility
2529,1,0.04,0.01,0.05,18.98,14.0,0.184115509,157,0.205479452,0.339850352
2530,1,0.08,0.05,0.08,17.69,15.0,0.204157506,5,0.161643836,0.300788242
2531,1,0.16,0.13,0.15,17.69,16.0,0.204157506,16,0.161643836,0.258796475
2532,1,0.37,0.32,0.37,17.69,17.0,0.204157506,29,0.161643836,0.234870933
2536,1,0.34,0.3,0.32,17.69,16.0,0.196331257,15,0.238356164,0.290534438
2537,1,0.63,0.58,0.65,17.69,17.0,0.196331257,1,0.238356164,0.275397871
2538,1,0.07,0.05,0.07,18.98,12.0,0.210043209,15,0.454794521,0.363287617
2539,1,0.15,0.12,0.13,17.76,13.0,0.222109685,1,0.430136986,0.359381406
2540,1,0.2,0.17,0.2,17.69,14.0,0.222629196,100,0.410958904,0.315436533
2541,1,0.32,0.29,0.37,17.69,15.0,0.222629196,1,0.410958904,0.291022715
2542,1,0.53,0.5,0.56,17.69,16.0,0.222629196,2,0.410958904,0.273444766
2543,1,1.03,0.98,0.99,17.35,17.0,0.221025937,30,0.419178082,0.300788242
2547,1,0.01,0.0,0.03,18.98,3.0,0.234496513,80,0.62739726,0.87500125
2548,1,0.02,0.0,0.01,18.38,5.0,0.235135515,26,0.7506849320000001,0.6718782809999999
2549,1,0.04,0.01,0.04,18.98,8.0,0.234496513,88,0.62739726,0.519536055
2550,1,0.08,0.06,0.09,17.35,10.0,0.236436687,2,0.591780822,0.437505625
2551,1,0.1,0.07,0.1,18.98,11.0,0.234496513,10,0.62739726,0.390631094
2552,1,0.16,0.13,0.16,17.69,12.0,0.239170735,20,0.583561644,0.369146934
2553,1,0.38,0.32,0.35,17.69,14.0,0.239170735,4,0.583561644,0.329108271
2554,1,0.52,0.5,0.54,17.69,15.0,0.239170735,63,0.583561644,0.299323413
2555,1,0.78,0.75,0.81,17.69,16.0,0.239170735,17,0.583561644,0.285163398
2556,1,1.32,1.28,1.31,17.35,17.0,0.236436687,52,0.591780822,0.308600664
2560,1,0.88,0.82,0.87,17.69,16.0,0.236139032,117,0.660273973,0.291510991
2561,1,0.05,0.0,0.04,17.35,3.0,0.311627735,2,1.58630137,0.6328161720000001
2562,1,0.11,0.0,0.09,17.35,5.0,0.311627735,2,1.58630137,0.511723633
2563,1,0.18,0.12,0.19,18.98,8.0,1.621532954,8,1.624657534,0.420904229
2564,1,0.37,0.26,0.32,18.28,10.0,0.613450696,45,1.610958904,0.385260054
2565,1,0.68,0.53,0.58,17.8,12.0,0.313682826,6,1.608219178,0.355475195
2566,1,1.46,1.18,1.39,17.69,15.0,0.311969376,1,1.580821918,0.319098606
2567,1,2.53,2.25,2.3,17.35,17.0,0.311627735,1,1.589041096,0.332526206
2570,1,0.45,0.05,0.2,3.04,2.5,0.908032651,1296,0.28219178100000003,0.914063359
2572,1,0.35,0.2,0.24,3.02,2.5,0.7986726820000001,5,0.515068493,0.679690703
2574,1,0.2,0.0,0.25,14.53,12.0,0.816356674,10,0.109589041,0.5742230079999999
2575,1,0.35,0.15,0.4,14.53,13.0,0.816356674,129,0.109589041,0.5615278220000001
2576,1,0.35,0.15,0.44,14.62,14.0,0.8638386090000001,3,0.095890411,0.43555252
2581,1,0.1,0.0,0.2,17.29,9.0,0.533183644,2,0.28219178100000003,0.585941641
2582,1,0.2,0.0,0.16,17.29,11.0,0.533183644,10,0.28219178100000003,0.539067109
2583,1,0.4,0.2,0.35,15.0,12.5,0.589710615,1,0.246575342,0.477544287
2584,1,0.75,0.55,0.75,14.87,14.0,0.581986481,5,0.252054795,0.417486294
2592,1,0.3,0.15,0.25,14.53,9.0,0.579197005,10,0.5123287670000001,0.575199561
2593,1,0.45,0.2,0.42,14.53,10.0,0.579197005,8,0.5123287670000001,0.536137451
2594,1,0.9,0.65,1.05,13.75,12.0,0.57345056,2,0.520547945,0.511723633
2595,1,0.75,0.55,0.89,17.29,13.0,0.482035548,5,0.531506849,0.397955239
2596,1,1.75,1.45,1.9,14.53,14.0,0.579197005,2,0.5123287670000001,0.511723633
2597,1,1.35,1.05,2.2,17.29,15.0,0.482035548,30,0.531506849,0.322760679
2598,1,1.7,1.4,2.7,17.29,16.0,0.482035548,1,0.531506849,0.261726133
2599,1,2.2,1.85,3.96,17.29,17.0,0.482035548,1,0.531506849,0.19092606
2600,1,0.1,0.0,0.05,161.3,110.0,0.223752507,10,0.101369863,0.5507857420000001
2601,1,5.0,0.0,0.5,169.86,120.0,0.169880102,2,0.128767123,0.939209592
2602,1,3.9,0.0,0.55,169.86,125.0,0.169880102,5,0.128767123,0.785646675
2603,1,3.9,0.0,0.36,160.57,130.0,0.227740894,1,0.095890411,0.7006865870000001
2604,1,0.55,0.0,0.4,169.86,135.0,0.169880102,6,0.128767123,0.43945873
2605,1,0.6,0.0,2.69,169.86,140.0,0.169880102,2,0.128767123,0.381597981
2606,1,1.4,0.25,0.8,160.57,145.0,0.227740894,2,0.095890411,0.404058694
2607,1,2.15,0.5,1.25,160.71,150.0,0.23110404,21,0.093150685,0.385870399
2608,1,3.2,1.45,2.72,160.57,155.0,0.227740894,10,0.095890411,0.366095206
2609,1,5.3,3.0,4.9,160.57,160.0,0.227740894,2,0.095890411,0.380316255
2611,1,8.9,7.0,2.9,171.94,170.0,0.167552359,13,0.117808219,0.28626202
2614,1,4.5,2.8,3.7,164.38,155.0,0.223105065,1,0.161643836,0.324286542
2615,1,1.85,0.05,0.85,161.3,100.0,0.167587618,1,0.350684932,0.539067109
2616,1,1.15,0.0,1.5,169.86,105.0,0.247356291,1,0.378082192,0.515629844
2617,1,4.0,0.5,1.05,164.38,115.0,0.173811185,10,0.334246575,0.510991218
2618,1,4.0,0.25,0.85,170.88,120.0,0.246482929,1,0.369863014,0.5596967860000001
2619,1,2.6,0.95,1.75,160.71,125.0,0.166903876,10,0.342465753,0.437871832
2620,1,3.2,1.6,2.13,158.22,135.0,0.164799566,1,0.35342465799999995,0.374273835
2621,1,4.5,2.6,3.46,161.3,140.0,0.167587618,3,0.350684932,0.37836315
2622,1,2.35,0.45,2.5,169.86,145.0,0.247356291,3,0.378082192,0.248115429
2623,1,7.0,4.0,5.2,161.3,150.0,0.167587618,2,0.350684932,0.356390714
2624,1,8.9,5.3,7.67,160.57,155.0,0.166079032,1,0.345205479,0.35385778
2625,1,9.1,5.0,4.4,169.99,160.0,0.247493361,12,0.37260274,0.297370308
2630,1,2.6,1.3,2.0,160.71,120.0,0.238789496,10,0.591780822,0.36762107
2631,1,4.5,2.1,3.5,161.3,130.0,0.237335121,5,0.6,0.363409686
2632,1,7.2,5.7,6.2,160.71,145.0,0.238789496,3,0.589041096,0.31726757
2633,1,8.5,7.3,8.0,160.71,150.0,0.238789496,1,0.591780822,0.304511349
2634,1,11.4,8.1,11.0,160.57,155.0,0.237976879,2,0.594520548,0.321723091
2640,1,0.05,0.0,0.04,10.8,7.5,0.293244872,10,0.120547945,0.7343776559999999
2641,1,0.1,0.0,0.05,10.9,9.0,0.283720824,1,0.112328767,0.511723633
2642,1,0.15,0.05,0.1,11.2,10.0,0.25402768600000003,10,0.08493150699999999,0.4453180470000001
2643,1,0.4,0.3,0.4,11.2,11.0,0.25402768600000003,8,0.08493150699999999,0.376959355
2645,1,0.65,0.5,0.58,11.2,11.0,0.285677733,10,0.161643836,0.416021465
2646,1,0.05,0.0,0.05,10.5,5.0,0.33152934100000003,30,0.378082192,0.695315547
2647,1,0.1,0.0,0.2,10.5,6.0,0.33152934100000003,30,0.378082192,0.621097539
2648,1,0.2,0.1,0.2,10.5,7.5,0.33152934100000003,20,0.378082192,0.554691953
2649,1,0.5,0.35,0.6,10.5,9.0,0.33152934100000003,55,0.378082192,0.527348477
2650,1,0.65,0.5,0.65,10.8,10.0,0.32842635800000003,10,0.3643835620000001,0.471684971
2651,1,0.9,0.75,0.83,11.2,11.0,0.312545027,1,0.334246575,0.388677988
2653,1,0.15,0.05,0.05,10.9,6.0,0.369465958,1,0.6082191779999999,0.544926426
2654,1,0.3,0.15,0.25,10.5,7.0,0.3683820820000001,5,0.62739726,0.536137451
2655,1,0.45,0.3,0.35,10.5,8.0,0.3683820820000001,4,0.62739726,0.500981553
2656,1,0.5,0.35,0.4,11.35,9.0,0.35425026299999995,3,0.589041096,0.430669756
2661,1,0.01,0.0,0.02,4.92,3.5,0.52082631,4,0.04109589,0.937500625
2662,1,0.03,0.01,0.01,4.86,4.0,0.516590643,2,0.046575342,0.7656273440000001
2663,1,0.07,0.06,0.07,4.84,4.5,0.462348692,127,0.02739726,0.578129219
2668,1,0.02,0.0,0.02,4.89,3.5,0.6715937209999999,1,0.090410959,0.812501875
2669,1,0.06,0.02,0.07,4.72,4.0,0.7211015159999999,1,0.08219178099999999,0.7187528129999999
2670,1,0.11,0.09,0.1,4.84,4.5,0.57152175,38,0.046575342,0.562504375
2671,1,0.28,0.24,0.26,5.02,5.0,0.50671853,6,0.054794521,0.433599414
2672,1,0.03,0.0,0.03,4.87,3.5,0.7311511409999999,3,0.090410959,0.7343776559999999
2673,1,0.05,0.02,0.05,5.02,4.0,0.42828688,1,0.073972603,0.585941641
2674,1,0.13,0.1,0.13,5.02,4.5,0.42828688,10,0.073972603,0.511723633
2677,1,0.02,0.0,0.02,4.79,3.0,0.600956619,6,0.117808219,0.843751563
2678,1,0.06,0.05,0.05,4.84,4.0,0.433622121,184,0.08493150699999999,0.593754063
2679,1,0.17,0.16,0.16,4.84,4.5,0.433622121,72,0.08493150699999999,0.554691953
2681,1,0.04,0.02,0.03,4.86,3.5,0.646793236,1,0.123287671,0.687503125
2682,1,0.08,0.05,0.08,4.92,4.0,0.653518932,5,0.117808219,0.570316797
2683,1,0.23,0.19,0.22,4.84,4.5,0.478785484,5,0.104109589,0.58203543
2686,1,0.01,0.0,0.01,4.89,2.0,0.5458057070000001,1,0.205479452,0.968750313
2687,1,0.04,0.02,0.03,4.77,3.0,0.5583481610000001,50,0.178082192,0.757814922
2688,1,0.18,0.15,0.16,4.84,4.0,0.587516591,193,0.161643836,0.662112754
2695,1,0.08,0.02,0.05,4.92,2.0,0.481503528,3,0.449315068,0.906250938
2696,1,0.15,0.11,0.14,4.84,3.0,0.499098474,4,0.410958904,0.710940391
2697,1,0.4,0.37,0.37,4.84,4.0,0.499098474,51,0.410958904,0.650394121
2706,1,0.02,0.0,0.02,4.89,1.0,0.476143592,1784,0.62739726,0.968750313
2707,1,0.09,0.05,0.07,5.02,2.0,0.48823684,21,0.591780822,0.828126719
2708,1,0.23,0.21,0.21,4.84,3.0,0.490403383,432,0.583561644,0.722659023
2709,1,0.52,0.5,0.51,4.84,4.0,0.490403383,22,0.583561644,0.650394121
2721,1,0.25,0.22,0.24,4.84,3.0,0.482088288,2,0.660273973,0.697268652
2722,1,0.09,0.05,0.05,4.84,1.0,0.465934068,2052,1.580821918,0.859376406
2723,1,0.28,0.21,0.35,4.84,2.0,0.465934068,10,1.580821918,0.736330762
2724,1,0.61,0.54,0.56,4.84,3.0,0.465934068,4,1.580821918,0.68945623
2732,1,0.3,0.0,1.0,18.55,15.0,0.33371309600000004,5,0.205479452,0.498051895
2733,1,0.6,0.1,0.45,18.6,17.5,0.289511748,18,0.180821918,0.31445998
2734,1,0.3,0.1,0.1,13.38,11.0,0.603650383,2,0.109589041,0.699221758
2735,1,0.4,0.3,0.5,13.32,12.0,0.624850889,346,0.104109589,0.626956855
2736,1,0.45,0.35,0.4,13.75,13.0,0.502766966,20,0.08493150699999999,0.455083574
2739,1,0.1,0.0,0.2,13.77,7.0,0.581133376,7,0.28219178100000003,0.7500025
2740,1,0.15,0.05,0.15,13.89,8.0,0.4926377220000001,3,0.254794521,0.710940391
2741,1,0.25,0.15,0.55,13.77,9.0,0.581133376,10,0.28219178100000003,0.6933624409999999
2742,1,0.35,0.25,0.95,13.77,10.0,0.581133376,2,0.28219178100000003,0.6328161720000001
2743,1,0.55,0.4,0.56,13.61,11.0,0.494739373,11,0.252054795,0.593754063
2744,1,0.95,0.8,1.05,13.32,12.0,0.486653575,10,0.257534247,0.624027197
2745,1,1.2,1.0,0.93,13.89,13.0,0.4926377220000001,3,0.254794521,0.537114004
2750,1,0.5,0.35,0.44,13.38,9.0,0.547919229,10,0.515068493,0.620120986
2751,1,0.7,0.5,0.67,13.77,10.0,0.5438616820000001,7,0.531506849,0.5815471529999999
2752,1,0.95,0.8,0.95,13.77,11.0,0.5438616820000001,5,0.531506849,0.5629926510000001
2753,1,1.3,1.1,1.18,13.77,12.0,0.5438616820000001,2,0.531506849,0.538578833
2754,1,1.8,1.5,1.65,13.71,13.0,0.536569017,17,0.493150685,0.530278135
2755,1,2.5,2.1,1.8,14.7,14.0,0.533825223,27,0.5232876710000001,0.5537154000000001
2757,1,0.05,0.0,0.2,38.04,30.5,0.677670862,4,0.024657534,0.968750313
2758,1,0.05,0.0,0.06,36.15,31.0,0.401095156,10,0.04109589,0.8984385159999999
2759,1,0.1,0.0,0.15,37.87,32.0,0.618932901,5,0.035616438,0.867188828
2760,1,0.1,0.0,0.2,35.32,32.5,0.390858487,16,0.038356164,0.796877031
2761,1,0.05,0.0,0.25,38.04,33.0,0.677670862,4,0.024657534,0.6406285939999999
2762,1,0.1,0.0,0.05,38.1,33.5,0.702229271,10,0.02739726,0.656253438
2763,1,0.1,0.0,0.1,37.66,34.0,0.512637663,7,0.021917808,0.585941641
2770,1,0.1,0.0,0.09,35.73,30.0,0.333585003,3,0.063013699,0.695315547
2771,1,0.1,0.0,0.05,38.1,32.0,0.548002387,1,0.046575342,0.523442266
2772,1,0.05,0.0,0.1,37.53,32.5,0.112798984,17,0.02739726,0.480473945
2773,1,0.1,0.0,0.05,37.53,33.0,0.112798984,1,0.02739726,0.507817422
2774,1,0.1,0.0,0.08,37.53,33.5,0.112798984,1,0.02739726,0.460942891
2775,1,0.2,0.1,0.15,37.38,34.0,0.54129191,3,0.035616438,0.501958105
2776,1,0.15,0.05,0.16,37.53,34.5,0.112798984,3,0.02739726,0.411138701
2777,1,0.4,0.3,0.4,37.87,35.0,0.488792844,61,0.054794521,0.513676738
2778,1,0.3,0.2,0.25,37.53,35.5,0.112798984,14,0.02739726,0.397466963
2779,1,0.4,0.3,0.35,37.53,36.0,0.112798984,6,0.02739726,0.38574833
2780,1,0.6,0.4,0.54,37.53,36.5,0.112798984,18,0.02739726,0.403326279
2781,1,0.9,0.8,1.05,37.66,37.0,0.521050572,10,0.04109589,0.444341494
2782,1,0.95,0.85,1.0,37.53,37.5,0.112798984,1,0.02739726,0.371100039
2787,1,0.1,0.0,0.1,35.32,30.0,0.31972991300000003,10,0.07671232900000001,0.54297332
2788,1,0.1,0.05,0.05,37.87,30.5,0.417578417,76,0.073972603,0.5488326370000001
2789,1,0.1,0.0,0.05,38.1,31.0,0.457554515,120,0.065753425,0.544926426
2790,1,0.15,0.0,0.05,38.1,31.5,0.457554515,56,0.065753425,0.5566450589999999
2791,1,0.15,0.0,0.1,38.1,32.0,0.457554515,103,0.065753425,0.517582949
2792,1,0.2,0.1,0.1,37.38,33.0,0.477503148,9,0.054794521,0.474614629
2793,1,0.3,0.2,0.25,37.87,33.5,0.417578417,16,0.071232877,0.492192578
2794,1,0.35,0.25,0.75,35.73,34.0,0.4201065,10,0.08219178099999999,0.473638076
2795,1,0.4,0.25,0.33,37.38,34.5,0.477503148,18,0.054794521,0.450200811
2796,1,0.5,0.35,0.5,37.38,35.0,0.477503148,15,0.054794521,0.442388389
2797,1,0.45,0.3,0.4,37.53,35.5,0.50123877,3,0.046575342,0.372076592
2798,1,0.55,0.4,0.5,37.53,36.0,0.50123877,3,0.046575342,0.355475195
2799,1,0.85,0.75,1.18,37.38,36.5,0.477503148,2,0.054794521,0.39649041
2800,1,1.1,0.95,1.15,37.38,37.0,0.477503148,9,0.054794521,0.408697319
2801,1,1.35,1.2,1.4,37.66,37.5,0.454588686,2,0.060273973,0.411138701
2803,1,1.55,1.35,1.3,38.98,38.5,0.36621869,1,0.090410959,0.293952373
2806,1,0.1,0.0,0.05,37.87,29.0,0.469384455,80,0.090410959,0.519536055
2807,1,0.15,0.0,0.05,38.1,30.5,0.397439674,13,0.08493150699999999,0.539067109
2808,1,0.15,0.1,0.15,37.87,31.0,0.469384455,31,0.093150685,0.505864316
2809,1,0.2,0.1,0.15,37.87,31.5,0.469384455,14,0.090410959,0.507817422
2810,1,0.3,0.2,0.48,37.87,32.5,0.469384455,50,0.090410959,0.493169131
2811,1,0.35,0.15,0.25,37.87,33.0,0.469384455,14,0.090410959,0.479497393
2812,1,0.4,0.2,0.35,37.38,33.5,0.414890621,10,0.073972603,0.461919443
2813,1,0.45,0.3,0.32,38.04,34.0,0.39550281,3,0.08219178099999999,0.441411836
2814,1,0.55,0.4,0.61,37.87,34.5,0.469384455,9,0.090410959,0.436529072
2815,1,0.65,0.5,0.55,37.28,35.0,0.409280141,1,0.07671232900000001,0.425298716
2816,1,0.8,0.6,0.85,37.66,35.5,0.397168124,10,0.079452055,0.424322163
2817,1,0.9,0.75,0.95,37.66,36.0,0.397168124,20,0.079452055,0.402838003
2818,1,1.1,0.95,1.15,37.66,36.5,0.397168124,3,0.079452055,0.4043028320000001
2819,1,1.3,1.1,1.43,37.87,37.0,0.469384455,1,0.090410959,0.398931792
2820,1,1.35,1.1,1.05,38.1,37.5,0.397439674,1,0.08493150699999999,0.348639326
2826,1,0.05,0.0,0.01,38.98,22.5,0.344684385,30,0.128767123,0.757814922
2827,1,0.05,0.0,0.03,35.32,25.0,0.395365139,40,0.115068493,0.617191328
2828,1,0.1,0.0,0.01,38.98,27.5,0.344684385,1,0.128767123,0.539067109
2829,1,0.15,0.05,0.1,37.66,30.0,0.448171947,8,0.098630137,0.506840869
2830,1,0.2,0.1,0.18,37.53,32.0,0.396951427,28,0.08493150699999999,0.41797457
2831,1,0.25,0.15,0.25,37.53,32.5,0.396951427,11,0.08493150699999999,0.412115254
2832,1,0.3,0.2,0.29,37.53,33.0,0.396951427,3,0.08493150699999999,0.4023497270000001
2833,1,0.35,0.25,0.3,37.53,33.5,0.396951427,1010,0.08493150699999999,0.389654541
2834,1,0.5,0.4,0.55,37.53,34.5,0.396951427,2,0.08493150699999999,0.370123486
2835,1,0.6,0.55,0.57,37.53,35.0,0.396951427,154,0.08493150699999999,0.3613345120000001
2836,1,0.75,0.6,1.1,37.53,35.5,0.396951427,10,0.08493150699999999,0.361822788
2837,1,0.9,0.75,0.85,37.53,36.0,0.396951427,4,0.08493150699999999,0.356451748
2838,1,1.5,1.3,1.4,37.53,37.5,0.396951427,19,0.08493150699999999,0.342047595
2842,1,0.15,0.05,0.15,37.87,29.0,0.424033584,275,0.128767123,0.513676738
2843,1,0.15,0.1,0.2,37.87,29.5,0.424033584,261,0.128767123,0.486333262
2844,1,0.2,0.1,0.3,37.87,30.0,0.424033584,39,0.128767123,0.491216025
2845,1,0.25,0.15,0.28,37.53,31.5,0.357918198,2,0.104109589,0.431646309
2846,1,0.4,0.25,0.45,37.87,32.0,0.424033584,10,0.128767123,0.465825654
2847,1,0.35,0.2,0.3,37.53,32.5,0.357918198,1,0.104109589,0.415044912
2848,1,0.5,0.35,0.58,37.87,33.0,0.424033584,10,0.128767123,0.43555252
2849,1,0.55,0.4,0.35,38.1,33.5,0.440096902,1000,0.123287671,0.41797457
2850,1,0.55,0.4,0.55,37.53,34.0,0.357918198,2,0.104109589,0.383795225
2851,1,0.65,0.5,0.7,37.53,34.5,0.357918198,49,0.104109589,0.376959355
2852,1,0.75,0.6,1.05,37.53,35.0,0.357918198,11,0.104109589,0.365728999
2853,1,1.0,0.9,1.1,37.38,35.5,0.426117994,123,0.109589041,0.386724883
2854,1,1.05,0.85,1.25,37.53,36.0,0.357918198,3,0.104109589,0.356451748
2855,1,1.4,1.25,1.22,37.38,36.5,0.426117994,1,0.109589041,0.387701436
2856,1,1.6,1.5,1.69,37.38,37.0,0.426117994,2,0.109589041,0.381597981
2857,1,1.7,1.45,1.9,37.53,37.5,0.357918198,1,0.104109589,0.350592432
2858,1,0.1,0.05,0.08,37.66,25.0,0.386314782,1,0.175342466,0.531254688
2859,1,0.2,0.15,0.17,37.28,27.5,0.389457646,5,0.17260274,0.500005
2860,1,0.4,0.3,0.35,37.53,30.0,0.386684568,1,0.161643836,0.47852084
2861,1,0.85,0.75,0.9,37.38,32.5,0.388333139,6,0.16986301399999998,0.466802207
2862,1,1.4,1.25,1.3,37.53,35.0,0.386684568,26,0.161643836,0.420415952
2863,1,2.4,2.25,2.5,37.53,37.5,0.386684568,5,0.161643836,0.398443516
2867,1,0.15,0.1,0.2,36.15,22.5,0.358140144,6,0.367123288,0.512700186
2868,1,0.25,0.15,0.35,38.98,25.0,0.340518015,15,0.378082192,0.470220142
2869,1,0.55,0.45,0.5,37.53,27.5,0.3729668920000001,8,0.334246575,0.469243589
2870,1,0.9,0.8,1.0,37.53,30.0,0.3729668920000001,19,0.334246575,0.441411836
2871,1,1.5,1.35,1.4,37.53,32.5,0.3729668920000001,15,0.334246575,0.427007683
2872,1,2.3,2.2,2.25,37.53,35.0,0.3729668920000001,13,0.334246575,0.407964905
2873,1,3.5,3.3,3.9,37.53,37.5,0.3729668920000001,41,0.334246575,0.405523523
2879,1,0.3,0.2,0.23,37.53,20.0,0.455659991,10,0.583561644,0.515141567
2880,1,0.5,0.35,0.5,35.73,22.5,0.463318823,2,0.619178082,0.510258804
2881,1,0.8,0.7,0.75,37.38,25.0,0.452560676,10,0.591780822,0.488774644
2882,1,1.15,1.0,1.1,37.53,27.5,0.455659991,11,0.583561644,0.458257371
2883,1,1.85,1.65,1.79,37.38,30.0,0.452560676,15,0.591780822,0.458257371
2884,1,2.45,2.3,2.45,37.53,32.5,0.455659991,5,0.583561644,0.42603113
2885,1,3.5,3.3,3.5,37.53,35.0,0.455659991,10,0.583561644,0.422369058
2899,1,1.3,1.0,1.25,35.73,20.0,0.441867971,2,1.616438356,0.488530505
2900,1,1.9,1.5,1.75,37.92,22.5,0.439995626,2,1.619178082,0.481328429
2901,1,2.45,2.15,2.55,36.15,25.0,0.441903301,5,1.61369863,0.458745647
2902,1,3.2,2.8,2.9,38.1,27.5,0.446527749,1,1.6,0.445562185
2903,1,4.5,4.1,4.3,37.38,30.0,0.4362381420000001,1,1.589041096,0.461797374
2904,1,5.5,5.1,5.2,37.53,32.5,0.436220129,8,1.580821918,0.4480035670000001
2905,1,6.8,6.3,6.4,37.53,35.0,0.436220129,3,1.580821918,0.445562185
2906,1,8.5,7.8,8.1,37.66,37.5,0.4433550670000001,181,1.5945205480000002,0.458623578
2918,1,0.05,0.0,0.5,17.9,12.5,0.037053875,4,0.128767123,0.609378906
2919,1,0.45,0.0,1.08,17.9,15.0,0.037053875,1,0.128767123,0.578129219
2920,1,0.25,0.0,0.6,17.9,17.5,0.037053875,51,0.128767123,0.192390889
2921,1,0.55,0.0,0.05,17.9,15.0,0.265712413,5,0.378082192,0.418462847
2922,1,0.1,0.05,0.1,17.9,17.5,0.265712413,5,0.378082192,0.057626611
2923,1,0.1,0.0,0.2,14.9,10.0,0.37783405,40,0.128767123,0.902344727
2924,1,0.1,0.0,0.08,15.29,12.5,0.392840263,6,0.123287671,0.531254688
2925,1,0.25,0.2,0.25,16.41,15.0,0.389648664,3,0.093150685,0.3613345120000001
2927,1,0.45,0.3,0.35,16.36,15.0,0.390587885,10,0.161643836,0.355475195
2928,1,0.15,0.05,0.4,14.9,10.0,0.315722823,10,0.378082192,0.527348477
2929,1,0.35,0.25,0.4,14.9,12.5,0.315722823,40,0.378082192,0.461919443
2930,1,0.75,0.6,0.6,16.45,15.0,0.319036486,20,0.347945205,0.339850352
2931,1,0.55,0.4,0.5,15.99,12.5,0.303052328,2,0.6082191779999999,0.417486294
2932,1,1.15,1.0,1.0,16.41,15.0,0.306308676,1,0.591780822,0.346686221
2934,1,0.25,0.0,0.12,61.91,55.0,0.213267478,10,0.128767123,0.295905479
2935,1,0.65,0.2,0.6,62.03,57.5,0.18007025899999998,127,0.093150685,0.291510991
2936,1,1.1,0.8,0.75,61.45,60.0,0.193539903,1,0.08493150699999999,0.241218525
2939,1,0.75,0.0,0.05,61.91,35.0,0.16779630199999998,5,0.28219178100000003,0.7167997070000001
2940,1,0.75,0.0,0.05,61.91,37.5,0.16779630199999998,5,0.28219178100000003,0.641605146
2941,1,0.2,0.0,0.05,61.91,40.0,0.16779630199999998,5,0.28219178100000003,0.501958105
2942,1,0.15,0.0,0.2,61.91,42.5,0.16779630199999998,2,0.28219178100000003,0.41797457
2943,1,1.25,0.05,0.4,61.91,50.0,0.16779630199999998,400,0.28219178100000003,0.463872549
2944,1,0.55,0.2,0.35,61.91,52.5,0.16779630199999998,35,0.28219178100000003,0.2902903
2945,1,1.2,0.55,0.9,62.03,55.0,0.17972553300000002,1,0.246575342,0.309821355
2946,1,1.3,0.85,2.0,61.91,57.5,0.16779630199999998,10,0.28219178100000003,0.244880598
2947,1,2.65,1.7,1.8,61.45,60.0,0.181260118,9,0.238356164,0.279792358
2950,1,0.65,0.15,0.6,61.91,50.0,0.154664049,10,0.531506849,0.260261304
2951,1,1.35,0.65,2.05,61.91,55.0,0.154664049,1,0.531506849,0.229133685
2952,1,2.85,1.95,3.1,61.91,60.0,0.154664049,10,0.531506849,0.208259871
2955,1,0.15,0.0,0.15,51.93,23.0,0.321302018,5,1.197260274,0.578129219
2956,1,0.65,0.4,0.53,45.82,25.0,0.306674548,10,1.279452055,0.742678354
2957,1,1.35,0.0,0.05,61.91,28.0,0.225050319,1,0.62739726,0.6977569290000001
2958,1,1.05,0.35,0.7,51.31,33.0,0.325143889,1,1.208219178,0.575931975
2959,1,1.35,0.0,0.41,61.91,35.0,0.225050319,1,0.62739726,0.525395371
2960,1,0.5,0.0,0.4,57.82,38.0,0.251616628,15,0.906849315,0.42871665
2961,1,0.2,0.0,0.23,61.91,40.0,0.225050319,2,0.62739726,0.321784126
2962,1,0.8,0.25,0.75,57.82,43.0,0.251616628,1,0.906849315,0.381597981
2963,1,0.35,0.0,0.35,61.91,45.0,0.225050319,2,0.62739726,0.277350977
2964,1,0.55,0.05,0.4,60.24,47.0,0.229420694,5,0.747945205,0.275886147
2965,1,0.0,0.0,0.5,60.99,50.0,0.213507769,1,0.7315068490000001,0.062509375
2966,1,0.9,0.4,1.11,61.91,52.5,0.225050319,5,0.62739726,0.220100573
2967,1,1.6,0.85,0.8,64.19,55.0,0.155232221,57,0.597260274,0.22718058
2968,1,2.25,1.4,1.45,64.19,57.5,0.155232221,91,0.597260274,0.215706085
2969,1,3.0,2.15,2.0,62.03,60.0,0.15788397199999998,4,0.591780822,0.198616412
2974,1,0.25,0.0,0.1,61.91,30.0,0.276195067,2,1.624657534,0.318854468
2975,1,0.4,0.05,0.2,61.91,35.0,0.276195067,1,1.624657534,0.283454431
2976,1,0.85,0.3,0.6,61.91,40.0,0.276195067,2,1.624657534,0.272712351
2977,1,1.35,0.6,1.35,61.91,45.0,0.276195067,5,1.624657534,0.247444049
2978,1,2.3,1.15,1.6,61.45,50.0,0.26911818,1,1.580821918,0.233284034
2979,1,2.65,1.45,2.8,61.91,52.5,0.276195067,135,1.624657534,0.214851602
2980,1,3.3,2.05,2.65,61.91,55.0,0.276195067,1,1.624657534,0.205452281
2981,1,4.2,2.8,5.5,61.91,57.5,0.276195067,218,1.624657534,0.200630552
2986,1,0.06,0.0,0.01,22.76,19.0,0.344243195,85,0.021917808,0.953125469
2987,1,0.03,0.0,0.03,22.93,20.0,0.270722349,2,0.016438356,0.6328161720000001
2989,1,0.04,0.01,0.03,22.93,19.5,0.5569881170000001,6,0.032876712,0.531254688
